url,energy,heating,price,area,rooms,fee,zipcode,construction_year,level
https://www.immowelt.de/expose/296zz5t,Fernwärme,"Fußbodenheizung, ",194.250 €,"22,50 m²",1,3.57,13088,2024,024
https://www.immowelt.de/expose/29wwz5t,Fernwärme,Zentralheizung,360.000 €,"54,76 m²",2,prov,10711,1910,1
https://www.immowelt.de/expose/292wz5t,Fernwärme,"Fußbodenheizung, ",890.092 €,"104,84 m²",5,3.57,13088,2024,rassenwohnungBezug01
https://www.immowelt.de/expose/292vz5t,Fernwärme,"Fußbodenheizung, ",186.150 €,"21,90 m²",1,3.57,13088,2024,024
https://www.immowelt.de/expose/296uz5t,Fernwärme,"Fußbodenheizung, ",267.750 €,"31,50 m²","1,5",3.57,13088,2024,024
https://www.immowelt.de/expose/29jny5t,Fernwärme,Zentralheizung,449.850 €,113 m²,4,Prov,10585,1871,rtmentWohnungslage1
https://www.immowelt.de/expose/2947y5t,na,na,449.500 €,"91,10 m²",3,Prov,10587,1905,rtmentWohnungslage1
https://www.immowelt.de/expose/29mwx5t,Öl,Zentralheizung,289.000 €,53 m²,2,1.9%,14199,1960,3
https://www.immowelt.de/expose/29ubx5t,na,na,258.000 €,53 m²,2,3.57,12105,1930,2
https://www.immowelt.de/expose/29gmq5t,Öl,"Kamin, ",1.075.000 €,145 m²,4,3.57,10717,1904,4
https://www.immowelt.de/expose/29sgp5t,Gas,Etagenheizung,485.000 €,"85,41 m²",3,prov,10997,1886,5
https://www.immowelt.de/expose/29azm5t,Gas,Zentralheizung,209.000 €,"48,96 m²",2,Die ,12437,1960,rtmentWohnungslage2
https://www.immowelt.de/expose/29dym5t,Gas,Zentralheizung,525.000 €,77 m²,3,2.97,10435,1900,ErdgeschossBezugnach Vereinbarung
https://www.immowelt.de/expose/292ym5t,Öl,Zentralheizung,232.500 €,"55,35 m²",2,3.57,12109,1956,2
https://www.immowelt.de/expose/29hsm5t,Fernwärme,Zentralheizung,628.500 €,"73,95 m²",2,Käuf,13585,2022,5
https://www.immowelt.de/expose/29erm5t,Gas,Zentralheizung,350.000 €,62 m²,3,3.57,12105,1966,Erdgeschoss
https://www.immowelt.de/expose/29hhm5t,na,na,369.000 €,52 m²,2,3.57,10243,na,na
https://www.immowelt.de/expose/297hm5t,na,na,175.000 €,23 m²,1,3.57,10115,na,na
https://www.immowelt.de/expose/2998m5t,na,na,349.000 €,"84,60 m²",3,3.57,12167,1906,3
https://www.immowelt.de/expose/29p2m5t,na,na,399.000 €,"98,53 m²",4,3.57,12167,1906,1
https://www.immowelt.de/expose/29wzl5t,na,na,325.000 €,"82,85 m²",2,3.57,12167,1906,ErdgeschossBezugVERMIETETDerzeitige Nutzungvermietet
https://www.immowelt.de/expose/29cvl5t,na,na,465.000 €,76 m²,2,3.57,10589,na,utzungfrei
https://www.immowelt.de/expose/29pkl5t,na,na,249.000 €,56 m²,2,3.57,14050,1961,1
https://www.immowelt.de/expose/29uhl5t,Öl,Zentralheizung,379.000 €,"76,43 m²",3,prov,14199,1977,ErdgeschossBezugsofort
https://www.immowelt.de/expose/29kgl5t,na,na,365.000 €,49 m²,2,3.57,10115,1900,Erdgeschoss
https://www.immowelt.de/expose/29hgl5t,na,na,435.000 €,"95,74 m²",4,3.57,12167,1906,3
https://www.immowelt.de/expose/29tzk5t,Gas,Zentralheizung,310.000 €,"73,72 m²",3,3.57,13407,1969,3
https://www.immowelt.de/expose/29yjk5t,Fernwärme,Kamin,2.980.000 €,"206,97 m²",4,3.57,10623,1897,5
https://www.immowelt.de/expose/29vzj5t,Öl,Zentralheizung,299.000 €,70 m²,3,3.57,13403,1960,ErdgeschossBezugsofortDerzeitige Nutzungfrei
https://www.immowelt.de/expose/2958m5t,Gas,Zentralheizung,195.000 €,41 m²,1,3.57,14129,1975,rtmentWohnungslage2
https://www.immowelt.de/expose/29xhj5t,Gas,Zentralheizung,899.000 €,"95,59 m²",3,3.57,10439,1910,tWohnungslage1
https://www.immowelt.de/expose/29vhj5t,Fernwärme,Zentralheizung,390.000 €,"56,12 m²",2,3.57,10245,1910,utzungfrei
https://www.immowelt.de/expose/29bgj5t,na,na,387.734 €,"78,33 m²",3,2.97,14055,1969,9
https://www.immowelt.de/expose/29rej5t,na,na,301.500 €,67 m²,2,2.97,14055,1969,4
https://www.immowelt.de/expose/29ndj5t,na,na,120.000 €,44 m²,1,3.57,13403,na,utzungvermietet
https://www.immowelt.de/expose/29ddj5t,na,na,292.721 €,"65,78 m²",2,2.97,14055,1969,1
https://www.immowelt.de/expose/29v7j5t,Gas,Etagenheizung,265.000 €,"72,55 m²",2,Die ,10717,1912,1
https://www.immowelt.de/expose/29m7j5t,Gas,Zentralheizung,265.000 €,"75,12 m²",2,Die ,10717,1912,4
https://www.immowelt.de/expose/29t2j5t,Gas,Etagenheizung,672.000 €,112 m²,4,3.57,14059,1910,ErdgeschossBezugsofortDerzeitige Nutzungfrei
https://www.immowelt.de/expose/29cyh5t,na,na,345.000 €,59 m²,2,3.57,14165,1995,
https://www.immowelt.de/expose/293rh5t,na,na,255.000 €,"68,44 m²","2,5",3.57,12357,1965,3
https://www.immowelt.de/expose/298ph5t,Gas,Zentralheizung,235.000 €,"31,54 m²",1,prov,10247,1908,3
https://www.immowelt.de/expose/295hh5t,na,na,449.000 €,105 m²,4,3.57,13465,1991,sonette
https://www.immowelt.de/expose/29gtg5t,na,na,239.000 €,59 m²,2,3.57,12305,1963,023Derzeitige Nutzungvermietet
https://www.immowelt.de/expose/29alg5t,na,na,34.950 €,13 m²,1,3.57,10115,na,rtment
https://www.immowelt.de/expose/298lg5t,na,na,66.390 €,26 m²,1,3.57,10115,na,rtment
https://www.immowelt.de/expose/29ec35u,na,na,635.000 €,82 m²,3,zzgl,10247,2009,rtmentWohnungslage2
https://www.immowelt.de/expose/29ksf5t,na,na,177.000 €,"55,80 m²",k.A.,Bitt,12439,1930,3
https://www.immowelt.de/expose/295bf5t,na,na,1.487.525 €,"78,76 m²",2,Bitt,10625,2021,rt
https://www.immowelt.de/expose/29pre5t,Gas,Zentralheizung,399.000 €,"85,16 m²",2,Die ,13088,1910,5
https://www.immowelt.de/expose/29lre5t,na,na,377.400 €,68 m²,3,7.14,12109,na,na
https://www.immowelt.de/expose/29lqe5t,Gas,Zentralheizung,496.000 €,63 m²,2,3.57,10823,1900,3
https://www.immowelt.de/expose/29cqe5t,na,na,280.000 €,71 m²,3,3.57,12277,na,utzungfrei
https://www.immowelt.de/expose/297ke5t,Gas,Zentralheizung,320.000 €,64 m²,3,3.57,12169,1910,2
https://www.immowelt.de/expose/29aje5t,Gas,Etagenheizung,439.000 €,93 m²,3,3.57,12161,1910,3
https://www.immowelt.de/expose/29vhe5t,Gas,Zentralheizung,599.000 €,122 m²,4,3.57,12167,1907,1
https://www.immowelt.de/expose/29h255u,na,na,1.250.000 €,500 m²,23,7.14,12047,na,na
https://www.immowelt.de/expose/29pfe5t,Öl,Zentralheizung,254.000 €,122 m²,4,3.57,12103,1980,ErdgeschossDerzeitige Nutzungvermietet
https://www.immowelt.de/expose/299zd5t,Gas,Etagenheizung,1.950.000 €,177 m²,5,Bitt,10115,1890,2
https://www.immowelt.de/expose/292xd5t,Öl,Zentralheizung,275.000 €,122 m²,4,3.57,12103,1980,1
https://www.immowelt.de/expose/29pwd5t,Öl,Zentralheizung,292.000 €,122 m²,4,3.57,12103,1980,3
https://www.immowelt.de/expose/29wvd5t,Fernwärme,"Fußbodenheizung, ",272.475 €,"31,50 m²","1,5",3.57,13088,2024,tBezug01
https://www.immowelt.de/expose/295ud5t,Fernwärme,"Fußbodenheizung, ",267.750 €,"31,50 m²","1,5",3.57,13088,2024,024
https://www.immowelt.de/expose/29cfd5t,Gas,"Fußbodenheizung, ",1.890.000 €,252 m²,5,3.57,14109,1912,sonetteWohnungslage1
https://www.immowelt.de/expose/29gdd5t,na,na,948.000 €,118 m²,"3,5",3.57,10967,1900,sonetteWohnungslageErdgeschossBezugsofortDerzeitige Nutzungfrei
https://www.immowelt.de/expose/292dd5t,Fernwärme,Zentralheizung,1.595.000 €,153 m²,5,3.57,10629,1900,2
https://www.immowelt.de/expose/29lcd5t,Gas,Zentralheizung,1.780.000 €,180 m²,6,3.57,10965,1883,sonetteWohnungslage1
https://www.immowelt.de/expose/29r6d5t,Gas,Etagenheizung,364.000 €,"91,10 m²",3,3 % ,12555,1900,3
https://www.immowelt.de/expose/2925d5t,Gas,Etagenheizung,380.000 €,90 m²,3,3 % ,12555,1900,ErdgeschossBezugsofort
https://www.immowelt.de/expose/29x3d5t,Fernwärme,"Fußbodenheizung, ",786.896 €,"89,42 m²",3,3.57,13088,2024,sonetteBezug01
https://www.immowelt.de/expose/29s3d5t,Gas,Zentralheizung,259.000 €,"55,15 m²",1,Käuf,10437,1903,1
https://www.immowelt.de/expose/29ssc5t,na,na,379.000 €,"94,77 m²",4,2.38,12355,1985,2
https://www.immowelt.de/expose/29jej5t,na,na,278.000 €,"31,82 m²",1,prov,10317,2024,1
https://www.immowelt.de/expose/294dj5t,na,na,275.000 €,"34,08 m²",1,prov,10317,2024,1
https://www.immowelt.de/expose/29ehj5t,na,na,299.000 €,"32,41 m²",1,prov,10317,2024,1
https://www.immowelt.de/expose/29l9j5t,na,na,287.000 €,"32,55 m²",1,prov,10317,2024,Erdgeschoss
https://www.immowelt.de/expose/29qgc5t,Gas,Zentralheizung,439.500 €,57 m²,2,3.57,10247,1905,2
https://www.immowelt.de/expose/29bzb5t,na,na,370.000 €,59 m²,2,3.57,10715,na,utzungfrei
https://www.immowelt.de/expose/29x695t,na,na,489.000 €,74 m²,2,3.57,10437,1912,2
https://www.immowelt.de/expose/29ru75t,na,na,470.000 €,67 m²,2,3.57,10999,1972,Erdgeschoss
https://www.immowelt.de/expose/297m65t,Gas,Zentralheizung,319.000 €,55 m²,2,3.57,14165,1996,1
https://www.immowelt.de/expose/29x965t,Fernwärme,"Fußbodenheizung, ",346.800 €,"40,80 m²",2,3.57,13088,2024,024
https://www.immowelt.de/expose/29m965t,Fernwärme,"Fußbodenheizung, ",194.625 €,"22,50 m²",1,3.57,13088,2024,024
https://www.immowelt.de/expose/295965t,Fernwärme,"Fußbodenheizung, ",346.800 €,"40,80 m²",2,3.57,13088,2024,tBezug01
https://www.immowelt.de/expose/29z765t,Fernwärme,"Fußbodenheizung, ",212.960 €,"24,20 m²",1,3.57,13088,2024,tBezug01
https://www.immowelt.de/expose/29m665t,Gas,Etagenheizung,345.000 €,46 m²,"1,5",3.57,13357,1908,Erdgeschoss
https://www.immowelt.de/expose/297665t,Öl,Zentralheizung,300.000 €,64 m²,3,Käuf,12247,1961,ErdgeschossBezugsofort
https://www.immowelt.de/expose/294s55t,Fernwärme,"Fußbodenheizung, ",267.750 €,"31,50 m²","1,5",3.57,13088,2024,tBezug01
https://www.immowelt.de/expose/299n55t,na,na,1.360.000 €,169 m²,4,3.57,14129,2014,utzungfrei
https://www.immowelt.de/expose/294955t,na,na,250.000 €,50 m²,2,Käuf,13189,1930,1
https://www.immowelt.de/expose/29l555t,na,na,2.995.000 €,243 m²,8,3.57,14193,1994,2
https://www.immowelt.de/expose/29gk45t,Gas,Zentralheizung,300.000 €,65 m²,2,Käuf,13409,1961,3
https://www.immowelt.de/expose/296x35t,Gas,Zentralheizung,399.000 €,64 m²,2,3.57,12167,1910,1
https://www.immowelt.de/expose/29ws35t,Gas,Zentralheizung,348.000 €,65 m²,2,Käuf,13409,1967,4
https://www.immowelt.de/expose/29al35t,na,na,195.000 €,43 m²,1,3.57,13585,1914,utzungvermietet
https://www.immowelt.de/expose/29ck35t,Öl,Zentralheizung,998.000 €,"121,94 m²",3,3% z,14195,1973,sonetteWohnungslageErdgeschossBezugSofortDerzeitige Nutzungfrei
https://www.immowelt.de/expose/29lf35t,na,na,895.000 €,150 m²,4,2.38,12589,1900,mer 2023
https://www.immowelt.de/expose/29wc35t,Gas,Zentralheizung,696.000 €,96 m²,3,3.57,10829,1903,thouseWohnungslage5
https://www.immowelt.de/expose/29tb35t,na,na,225.000 €,57 m²,2,3.57,13587,1961,4
https://www.immowelt.de/expose/29lp25t,Gas,Zentralheizung,395.000 €,80 m²,3,3.57,10249,1900,1
https://www.immowelt.de/expose/29nh25t,Gas,Zentralheizung,450.000 €,"53,86 m²",2,3.57,12047,1900,na
https://www.immowelt.de/expose/29ywz5s,na,na,430.000 €,102 m²,5,3.57,13595,1912,utzungfrei
https://www.immowelt.de/expose/29dwz5s,na,na,449.000 €,76 m²,3,3.57,12049,1908,utzungfrei
https://www.immowelt.de/expose/29qrz5s,Fernwärme,Zentralheizung,388.000 €,"64,81 m²",2,3.57,12055,1880,4
https://www.immowelt.de/expose/29dqz5s,na,na,355.000 €,47 m²,"1,5",Die ,10961,1995,thouseWohnungslageDachgeschossBezugsofortDerzeitige Nutzungfrei
https://www.immowelt.de/expose/296pz5s,Gas,Zentralheizung,545.000 €,"64,60 m²",2,3.57,10405,1900,3
https://www.immowelt.de/expose/29mnz5s,Gas,Etagenheizung,279.000 €,54 m²,2,3.57,10969,1956,na
https://www.immowelt.de/expose/29tcz5s,Gas,Zentralheizung,550.000 €,52 m²,2,3.57,10119,1890,ErdgeschossBezugnach Vereinbarung
https://www.immowelt.de/expose/29pwy5s,Fernwärme,"Fußbodenheizung, ",278.250 €,"31,80 m²","1,5",3.57,10179,2024,024
https://www.immowelt.de/expose/296wy5s,Öl,Zentralheizung,535.000 €,"100,25 m²",3,3 % ,10825,1900,4
https://www.immowelt.de/expose/29zry5s,Fernwärme,Fußbodenheizung,1.487.500 €,79 m²,2,prov,10625,2021,5
https://www.immowelt.de/expose/297py5s,Fernwärme,"Fußbodenheizung, ",214.170 €,"24,20 m²",2,3.57,13088,2024,tBezug01
https://www.immowelt.de/expose/29mly5s,Fernwärme,"Fußbodenheizung, ",769.384 €,"87,40 m²",4,3.57,13088,2024,rassenwohnungBezug01
https://www.immowelt.de/expose/293ly5s,Fernwärme,"Fußbodenheizung, ",769.384 €,"87,40 m²",3,3.57,13088,2024,thouseBezug01
https://www.immowelt.de/expose/29mjy5s,Fernwärme,"Fußbodenheizung, ",192.500 €,22 m²,1,3.57,13088,2024,024
https://www.immowelt.de/expose/29why5s,Öl,Zentralheizung,260.000 €,67 m²,2,Die ,13409,1950,3
https://www.immowelt.de/expose/296hy5s,Fernwärme,"Fußbodenheizung, ",192.500 €,22 m²,1,3.57,13088,2024,tBezug01
https://www.immowelt.de/expose/29cgy5s,Gas,Zentralheizung,250.000 €,"64,07 m²",2,3.57,10249,1905,2
https://www.immowelt.de/expose/29kdy5s,na,na,205.000 €,45 m²,2,3.57,12105,na,na
https://www.immowelt.de/expose/29gdy5s,Gas,Zentralheizung,330.000 €,48 m²,2,Die ,10179,2001,4
https://www.immowelt.de/expose/29l4y5s,na,na,306.000 €,107 m²,1,Prov,10709,1982,7
https://www.immowelt.de/expose/29axx5s,na,na,290.000 €,"32,35 m²",1,3.57,13403,2022,3
https://www.immowelt.de/expose/293hw5s,Fernwärme,Zentralheizung,650.000 €,"82,11 m²",3,prov,10178,1900,3
https://www.immowelt.de/expose/29bbw5s,na,na,495.000 €,69 m²,3,3.57,10119,1988,reinbarung
https://www.immowelt.de/expose/29m5w5s,na,na,1.595.000 €,149 m²,3,3.57,10825,na,utzungfrei
https://www.immowelt.de/expose/297hv5s,na,na,280.000 €,71 m²,3,3.57,12277,na,utzungfrei
https://www.immowelt.de/expose/29j4v5s,na,na,990.000 €,130 m²,5,3.57,14059,na,utzungfrei
https://www.immowelt.de/expose/29tlq5s,Gas,Zentralheizung,599.500 €,"101,37 m²",3,3.57,13086,1890,tWohnungslage2
https://www.immowelt.de/expose/29rkq5s,Gas,Zentralheizung,699.500 €,"106,09 m²",3,3.57,13086,1890,rassenwohnungWohnungslage1
https://www.immowelt.de/expose/29pdq5s,Gas,Zentralheizung,750.000 €,"97,02 m²",3,kein,13347,1920,4
https://www.immowelt.de/expose/29wsp5s,na,na,977.000 €,160 m²,4,zzgl,10249,1912,rtmentWohnungslage2
https://www.immowelt.de/expose/29wrp5s,na,na,255.000 €,52 m²,2,prov,12059,1958,3
https://www.immowelt.de/expose/29crp5s,Gas,Zentralheizung,499.000 €,106 m²,5,3.57,13156,1996,2
https://www.immowelt.de/expose/29skp5s,Fernwärme,Zentralheizung,895.000 €,135 m²,4,3.57,10243,1890,1
https://www.immowelt.de/expose/295ep5s,na,na,379.000 €,"65,75 m²",3,Bitt,14050,1938,Erdgeschoss
https://www.immowelt.de/expose/29kbp5s,na,na,410.000 €,46 m²,2,3.57,10405,1874,1
https://www.immowelt.de/expose/29f2p5s,na,na,580.000 €,"77,34 m²",4,3.57,10245,na,2
https://www.immowelt.de/expose/292yn5s,Öl,Zentralheizung,410.000 €,75 m²,3,3.57,12105,1955,na
https://www.immowelt.de/expose/29gun5s,Gas,Zentralheizung,359.900 €,"61,15 m²",2,prov,12203,1963,2
https://www.immowelt.de/expose/29t7n5s,na,na,580.000 €,109 m²,4,zzgl,12109,1955,rtmentWohnungslage2
https://www.immowelt.de/expose/2926n5s,Gas,Zentralheizung,495.000 €,64 m²,3,7.14,10115,1914,1
https://www.immowelt.de/expose/29g5n5s,na,na,340.000 €,"43,12 m²",2,3.57,10961,1889,rtmentWohnungslage1
https://www.immowelt.de/expose/29b5n5s,Gas,Zentralheizung,399.900 €,"74,90 m²",2,zzgl,13088,1885,utzungvermietet
https://www.immowelt.de/expose/29cxm5s,na,na,1.130.000 €,135 m²,4,3.57,14193,1907,rtmentBezugsofort
https://www.immowelt.de/expose/29lsm5s,na,na,1.980.000 €,"145,96 m²",3,3.57,10785,2003,rtmentBezugnach Absprache
https://www.immowelt.de/expose/29rgm5s,Öl,Zentralheizung,208.000 €,"72,90 m²","2,5",3.57,12305,1969,4
https://www.immowelt.de/expose/29ybm5s,na,na,340.000 €,"63,23 m²",3,3.57,13359,1927,Erdgeschoss
https://www.immowelt.de/expose/29j8m5s,na,na,1.710.000 €,"192,40 m²",6,3.57,10707,1912,1
https://www.immowelt.de/expose/29x7m5s,Fernwärme,Fußbodenheizung,779.000 €,"105,56 m²",4,3.57,12489,na,5
https://www.immowelt.de/expose/29m7m5s,Fernwärme,Fußbodenheizung,419.000 €,"55,47 m²",3,3.57,12489,na,5
https://www.immowelt.de/expose/29b7m5s,Fernwärme,Fußbodenheizung,369.000 €,"61,41 m²",2,3.57,12489,na,1
https://www.immowelt.de/expose/2927m5s,Fernwärme,Fußbodenheizung,540.000 €,"78,18 m²",3,3.57,12489,na,1
https://www.immowelt.de/expose/29k6m5s,Fernwärme,Fußbodenheizung,385.000 €,"60,82 m²",3,3.57,12489,na,1
https://www.immowelt.de/expose/2936m5s,Fernwärme,Fußbodenheizung,369.000 €,"63,37 m²",3,3.57,12489,na,1
https://www.immowelt.de/expose/29s5m5s,Fernwärme,Fußbodenheizung,329.000 €,"56,62 m²",2,3.57,12489,na,1
https://www.immowelt.de/expose/29c5m5s,Fernwärme,Fußbodenheizung,335.000 €,"62,52 m²",2,3.57,12489,na,Erdgeschoss
https://www.immowelt.de/expose/293zl5s,Fernwärme,Fußbodenheizung,329.000 €,"57,88 m²",2,3.57,12489,na,Erdgeschoss
https://www.immowelt.de/expose/29swl5s,na,na,859.000 €,165 m²,5,3.57,10179,1911,thouseWohnungslage4
https://www.immowelt.de/expose/29dgl5s,Luft-/,Wärmepumpe,251.200 €,"29,20 m²",1,3.57,13627,2023,1
https://www.immowelt.de/expose/29ru955,Fernwärme,Zentralheizung,669.000 €,101 m²,4,Eine,10117,1973,10
https://www.immowelt.de/expose/29lfk5s,Gas,Zentralheizung,279.000 €,"63,75 m²",2,3.57,13053,1,1
https://www.immowelt.de/expose/29nek5s,Gas,Etagenheizung,329.000 €,"55,08 m²",1,prov,10557,na,2
https://www.immowelt.de/expose/297yj5s,Gas,Zentralheizung,345.000 €,68 m²,3,3.00,13469,1994,2
https://www.immowelt.de/expose/29mpj5s,na,na,375.000 €,"50,65 m²",2,2.97,10439,1904,2
https://www.immowelt.de/expose/298pj5s,na,na,175.000 €,23 m²,1,3.57,10115,na,na
https://www.immowelt.de/expose/29elj5s,Fernwärme,Fußbodenheizung,2.495.000 €,"123,90 m²",3,3.57,10707,2020,Erdgeschoss
https://www.immowelt.de/expose/27ypb5j,Öl,Fußbodenheizung,525.000 €,117 m²,4,prov,13467,1996,sonetteWohnungslageErdgeschossBezugsofort
https://www.immowelt.de/expose/29k9j5s,na,na,165.000 €,35 m²,1,Käuf,14052,1969,1
https://www.immowelt.de/expose/29fyh5s,na,na,299.000 €,50 m²,2,3.57,10437,1920,1
https://www.immowelt.de/expose/297sh5s,Gas,Zentralheizung,695.000 €,"95,30 m²",3,3.57,10409,1900,thouseWohnungslage5
https://www.immowelt.de/expose/299ch5s,Gas,Etagenheizung,229.000 €,74 m²,2,Bitt,12207,1909,1
https://www.immowelt.de/expose/29vbh5s,Gas,Zentralheizung,269.000 €,60 m²,2,3.57,10245,1900,4
https://www.immowelt.de/expose/29lbh5s,Gas,Zentralheizung,259.000 €,58 m²,2,3.57,10245,1900,4
https://www.immowelt.de/expose/293bh5s,Fernwärme,Zentralheizung,449.000 €,94 m²,3,3.57,12157,1926,4
https://www.immowelt.de/expose/29n9h5s,Fernwärme,Zentralheizung,379.000 €,76 m²,3,3.57,12157,1926,4
https://www.immowelt.de/expose/29b9h5s,Öl,Zentralheizung,193.000 €,86 m²,3,3.57,12103,1980,2
https://www.immowelt.de/expose/29w8h5s,Fernwärme,Zentralheizung,379.000 €,76 m²,3,3.57,12157,1926,4
https://www.immowelt.de/expose/29q8h5s,Gas,Etagenheizung,899.000 €,200 m²,6,3.57,13187,1905,1
https://www.immowelt.de/expose/29d8h5s,Öl,Zentralheizung,939.000 €,168 m²,5,3.57,10717,1905,2
https://www.immowelt.de/expose/2928h5s,Gas,Zentralheizung,349.000 €,77 m²,3,3.57,10245,1900,2
https://www.immowelt.de/expose/29g7h5s,Gas,Zentralheizung,599.000 €,113 m²,"3,5",3.57,12167,1907,1
https://www.immowelt.de/expose/2974h5s,Gas,Zentralheizung,395.000 €,128 m²,3,prov,13086,1925,ErdgeschossBezugNach Absprache
https://www.immowelt.de/expose/29mwg5s,Gas,Zentralheizung,310.000 €,"111,70 m²",2,3.57,13467,1979,rassenwohnungWohnungslageErdgeschossDerzeitige Nutzungfrei
https://www.immowelt.de/expose/29eqg5s,na,na,125.000 €,28 m²,1,Bitt,12459,2012,3
https://www.immowelt.de/expose/29vng5s,Gas,Etagenheizung,200.000 €,"58,81 m²",2,3.57,13407,1960,1
https://www.immowelt.de/expose/29njg5s,na,na,348.000 €,"57,69 m²",2,3.57,10249,1918,ErdgeschossBezugsofort
https://www.immowelt.de/expose/29ecg5s,Gas,"Fußbodenheizung, ",319.000 €,70 m²,2,1.95,12589,1997,ErdgeschossBezugnach Vereinbarung
https://www.immowelt.de/expose/29j8g5s,na,na,249.000 €,54 m²,2,2.94,12683,1997,ErdgeschossBezugnach VereinbarungDerzeitige Nutzungvermietet
https://www.immowelt.de/expose/2968g5s,na,na,645.000 €,104 m²,3,zzgl,10249,1912,rtmentWohnungslage4
https://www.immowelt.de/expose/29d2g5s,Gas,Zentralheizung,1.540.000 €,280 m²,6,3.57,14193,na,na
https://www.immowelt.de/expose/29fnf5s,Gas,Etagenheizung,179.000 €,"34,60 m²",1,3.57,10439,1928,ErdgeschossBezugsofort
https://www.immowelt.de/expose/29zlf5s,na,na,430.000 €,94 m²,3,3.57,10587,1910,
https://www.immowelt.de/expose/296ef5s,Gas,"Fußbodenheizung, offener ",1.350.000 €,156 m²,4,3.57,14193,1997,DachgeschossBezugNach Vereinbarung
https://www.immowelt.de/expose/29ldf5s,na,na,249.000 €,"52,50 m²","1,5",3.57,12157,1929,3
https://www.immowelt.de/expose/29fze5s,Gas,Etagenheizung,185.000 €,35 m²,1,Käuf,14052,1973,1
https://www.immowelt.de/expose/29ewe5s,Fernwärme,Zentralheizung,553.104 €,"80,16 m²",2,prov,10553,1900,4
https://www.immowelt.de/expose/29fae5s,Gas,Zentralheizung,299.000 €,61 m²,2,3.57,10713,1940,2
https://www.immowelt.de/expose/292nd5s,Gas,Zentralheizung,309.000 €,"52,41 m²",2,prov,13086,2001,ErdgeschossBezugsofort oder n
https://www.immowelt.de/expose/299wc5s,na,na,330.000 €,"51,41 m²",2,Bitt,10713,1959,4
https://www.immowelt.de/expose/29l6c5s,na,na,375.000 €,70 m²,2,Käuf,10247,1908,1
https://www.immowelt.de/expose/2986a5s,Öl,Etagenheizung,300.000 €,"75,40 m²",3,3.57,12309,1976,utzungvermietet
https://www.immowelt.de/expose/29ah95s,Gas,Etagenheizung,550.000 €,85 m²,2,Käuf,12161,1905,4
https://www.immowelt.de/expose/296c95s,Gas,Etagenheizung,530.000 €,84 m²,2,Käuf,12161,1905,4
https://www.immowelt.de/expose/293t85s,na,na,580.000 €,109 m²,4,3.57,12109,na,na
https://www.immowelt.de/expose/29qp85s,na,na,199.000 €,40 m²,1,3.57,10717,1890,2
https://www.immowelt.de/expose/29dn85s,Gas,Etagenheizung,570.000 €,80 m²,2,Käuf,12161,1900,4
https://www.immowelt.de/expose/29y285s,na,na,590.000 €,93 m²,3,zzgl,10115,na,rtmentWohnungslage4
https://www.immowelt.de/expose/299n75s,Gas,Niedrigenergiehaus,542.000 €,"55,07 m²",2,zzgl,10437,2001,rtmentWohnungslage1
https://www.immowelt.de/expose/29ve75s,na,na,845.000 €,104 m²,3,zzgl,10439,1910,rtmentWohnungslage2
https://www.immowelt.de/expose/29p875s,Gas,Etagenheizung,795.000 €,127 m²,3,3.57,10967,1896,5
https://www.immowelt.de/expose/295g65s,na,na,675.000 €,135 m²,4,2.38,13125,1928,1
https://www.immowelt.de/expose/29kq55s,na,na,253.000 €,"36,39 m²",1,3.57,10777,1960,DachgeschossBezugsofort
https://www.immowelt.de/expose/29cn55s,na,na,430.000 €,102 m²,5,3.57,13595,1912,utzungfrei
https://www.immowelt.de/expose/292e55s,Fernwärme,Zentralheizung,775.000 €,81 m²,3,3.57,10629,2001,6
https://www.immowelt.de/expose/29za55s,na,na,599.000 €,104 m²,2,zzgl,12169,1993,rtmentWohnungslage1
https://www.immowelt.de/expose/29lj45s,Gas,Zentralheizung,599.000 €,113 m²,"3,5",3.57,12167,1907,1
https://www.immowelt.de/expose/29aj45s,Gas,Zentralheizung,369.000 €,83 m²,3,3.57,10245,1900,2
https://www.immowelt.de/expose/294j45s,Gas,Zentralheizung,259.000 €,62 m²,2,3.57,10555,1919,1
https://www.immowelt.de/expose/29xh45s,Gas,Zentralheizung,259.000 €,56 m²,2,3.57,10245,1900,4
https://www.immowelt.de/expose/29mh45s,Öl,Zentralheizung,279.000 €,67 m²,2,3.57,12165,1890,4
https://www.immowelt.de/expose/29ch45s,Gas,Zentralheizung,469.000 €,99 m²,3,3.57,12167,1907,2
https://www.immowelt.de/expose/295f45s,Öl,Zentralheizung,279.000 €,122 m²,4,3.57,12103,1980,2
https://www.immowelt.de/expose/29he45s,Gas,Zentralheizung,399.000 €,78 m²,2,3.57,12167,1907,3
https://www.immowelt.de/expose/297e45s,Fernwärme,Zentralheizung,389.000 €,86 m²,3,3.57,12157,1926,2
https://www.immowelt.de/expose/29rd45s,Fernwärme,Zentralheizung,399.000 €,87 m²,"3,5",3.57,12157,1926,2
https://www.immowelt.de/expose/29gd45s,Fernwärme,Zentralheizung,389.000 €,84 m²,3,3.57,12157,1926,3
https://www.immowelt.de/expose/298d45s,Öl,Zentralheizung,193.000 €,86 m²,3,prov,12103,1980,1
https://www.immowelt.de/expose/293d45s,Gas,Zentralheizung,649.000 €,133 m²,"4,5",3.57,12167,1907,3
